Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,APF_Non_APF__c,Address__c,Asset_Description__c,Asset_Type__c,Loan_Id_Ext__c,Loan_Number__c,Market_Value__c,Property_City__c,Property_Type__c,Property_Value__c
"a04Ff0000008lr1IAA","005Ff000001F2fFIAS","false","a04Ff0000008lr1","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","APF","Building F, 4, 405, Nanded City Sargam,Sr. No.13P+14P+15P+16+17P, At Nanded City Township, Village , Nanded, Taluka Haveli, District Pune,Pune, MAHARASHTRA-411023, India","Residential","Property","HOU/DEL/0223/00225","a00Ff000003QSVGIA4","6525750.00","Pune","Apartment","5650000.00"
"a04Ff0000008lr2IAA","005Ff000001F2fFIAS","false","a04Ff0000008lr2","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","Sy No.118/4/2 Blg no.35/2319A-1   , Edapally  North Village, Kanayannur Taluk, Ernakulam, Kerala, India,","Residential","Property","HOU/DEL/0223/00626","a00Ff000003QPLFIA4","3757500.00","Ernakulam","House","2500000.00"
"a04Ff0000008lr3IAA","005Ff000001F2fFIAS","false","a04Ff0000008lr3","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","Plot No. 184, 5th Cross, PRASHANTH RESIDENTIAL LAYOUT, Pattandur Agrahara Village, K.R.Puram Hobli, Bangalore, Bangalore, Karnataka, India,","Residential","Property","HOU/DEL/0223/00235","a00Ff000003QSVQIA4","24000001.00","Bangalore","Land","12000000.00"
"a04Ff0000008lr4IAA","005Ff000001F2fFIAS","false","a04Ff0000008lr4","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","H NO 62, ROHTAS NAGAR, PHASE 02, KHAJURI KALAN, Bhopal, Madhya Pradesh, India,","Residential","Property","HOU/DEL/0223/00070","a00Ff000003QSP6IAO","3760000.00","Bhopal","House","3760000.00"
"a04Ff0000008lr5IAA","005Ff000001F2fFIAS","false","a04Ff0000008lr5","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","Bunglow No 9, Luv Kush Bunglows, Nr Sent mary School , Nava Naroda, Ahmedabad, Gujarat, India,","Residential","Property","HOU/DEL/0223/00245","a00Ff000003QSVaIAO","7841000.00","Ahmedabad","House","7841000.00"
"a04Ff0000008lr6IAA","005Ff000001F2fFIAS","false","a04Ff0000008lr6","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","RE Sy No 17/1/1/5     , 17/1/1/1/4     , Kuravilangadu, Meenachil Taluk, Kottayam, Kerala, India,","Residential","Property","HOU/DEL/0223/00606","a00Ff000003QPKvIAO","5640001.00","","House","2820000.00"
"a04Ff0000008lr7IAA","005Ff000001F2fFIAS","false","a04Ff0000008lr7","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","APF","Sai Aashiyana wing A, 3, 307, Sai Aashiyana,S.No.81,H.No.1 & 2 at Village Tisgaon,Talkalyan,, Pune Link Road,Near Jarimari Mandir,Kalyan (E), ,Near Jarimari Temple, Thane, MAHARASHTRA-421306, India","Residential","Property","HOU/DEL/0223/00063","a00Ff000003QSOzIAO","2920130.00","Thane","Apartment","2500000.00"
"a04Ff0000008lr8IAA","005Ff000001F2fFIAS","false","a04Ff0000008lr8","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","FLAT NO  01 STILT FLOOR , SHRAVANI CO OP HOUSING SOCIETY  LTD , MUMBAI AGRA ROAD NASHIK, GOVIND NAGAR , B/H SWASTEESHREE APARTMENT, Nashik, MAHARASHTRA, India,","Residential","Property","HOU/DEL/0223/00613","a00Ff000003QPL2IAO","3350001.00","Nashik","Apartment","2700000.00"
"a04Ff0000008lr9IAA","005Ff000001F2fFIAS","false","a04Ff0000008lr9","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","Flat No. No. 148, FF, Elite Homes, Modern Valley, Village Khanpur, Kharar, Punjab, India,","Residential","Property","HOU/DEL/0223/00222","a00Ff000003QSVDIA4","2237063.00","Kharar","Apartment","1000000.00"
"a04Ff0000008lrAIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrA","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","Shop No. 01, Ground Floor, Plot No. 33A, Scheme No.11A,, S. No. 428/A, Wing No. 01, Ranjeet Complex Condominium, Mangalwar Peth, Mangalwar Peth, MAHARASHTRA, India,","Commercial","Property","HOU/DEL/0223/00246","a00Ff000003QSVbIAO","11620000.00","Pune","Office","11620000.00"
"a04Ff0000008lrBIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrB","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","APF","Building A, 6, 603, Girisparsh,Gat No.859,Hissa No.1,Near Shivbhumi Vidyalaya, Off Pune Satara Road, Khed Shivapur, Tal Haveli,, ,Pune, MAHARASHTRA-412205, India","Residential","Property","HOU/DEL/0223/00219","a00Ff000003QOuaIAG","3000120.00","Pune","Apartment","2690625.00"
"a04Ff0000008lrCIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrC","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","APF",", 1, 101, Panchshlok Residency,B/h. Satymev Hospital, Chandkheda, Ahmedabad., Chandkheda, Ahmedabad., Sr. No- 251, O.P. No- 18 (Draft), F.P. No- 18, D.T,B/h. Satymev Hospital,, Ahmedabad, Gujarat-382424, India","Residential","Property","HOU/DEL/0223/00066","a00Ff000003QSP2IAO","2381400.00","Ahmedabad","Apartment","1354000.00"
"a04Ff0000008lrDIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrD","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","Flat No 302, 3rd Floor,, C Wing, , J S Tower CHSL,, Mahavir Nagar,Near Balaji Party Hall,, Kandivali (W), Mumbai, MAHARASHTRA, India,","Residential","Property","HOU/DEL/0223/00260","a00Ff000003QSVpIAO","19140000.00","Mumbai","Apartment","1.00"
"a04Ff0000008lrEIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrE","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","Middle part of plot no 72, sector C suryadev Nagar, Madhya Pradesh, India,","Residential","Property","HOU/DEL/0223/00071","a00Ff000003QSP7IAO","2350000.00","Indore","House","2350000.00"
"a04Ff0000008lrFIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrF","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","Municipal Katha No.6670/578,, Floor mill road, Nazarabad ward no 11, Tumkur, Karnataka, India,","Residential","Property","HOU/DEL/0223/00612","a00Ff000003QPL1IAO","2960002.00","Tumkur","House","1.00"
"a04Ff0000008lrGIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrG","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","House No.1, Gulab Valley, Bhamian Road, Mundian Kalan, Punjab, India,","Residential","Property","HOU/DEL/0223/00238","a00Ff000003QSVTIA4","","Ludhiana","House","1700000.00"
"a04Ff0000008lrHIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrH","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","Plot No C, F No 3/574A, Jaya Shankar Nagar 6th Street, Vaiko Street, Palavakkam, Chennai, Tamil Nadu, India,","Residential","Property","HOU/DEL/0223/00224","a00Ff000003QSVFIA4","3400000.00","Chennai","House","3400000.00"
"a04Ff0000008lrIIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrI","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","3, 3RD MAIN 3RD CROSS SOMANNA GARDEN NEAR GKVK ROAD, THINDLU VILLAGE YELAHANKA HOBLI, Bangalore, Karnataka, India,","Residential","Property","HOU/DEL/0223/00065","a00Ff000003QSP1IAO","4825000.00","Bangalore","House","4825000.00"
"a04Ff0000008lrJIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrJ","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","NAPF","PLOT NO 30, NORTH PORTION,, NARASHIMA PALLAVA NAGAR, CHAKARAVARTHY NAGAR, UNAMANCHERY,, Tamil Nadu, India,","Residential","Property","HOU/DEL/0223/00623","a00Ff000003QPLCIA4","1555200.00","Chennai","Land","1555200.00"
"a04Ff0000008lrKIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrK","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","APF","Casa Fontana wing F, 8, 806, ,,","Residential","Property","HOU/DEL/0223/00067","a00Ff000003QSP3IAO","4705335.00","","Apartment","4028616.00"
"a04Ff0000008lrLIAQ","005Ff000001F2fFIAS","false","a04Ff0000008lrL","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","005Ff000001F2fFIAS","2023-05-18T12:03:22.000Z","","","APF","Wing A, 1, 106, Sonai Park,G. no. 96 P, (Old G. No. 93 P.) & G. no. 103 P, (Old G. No. 100 P) At. Mouje Pirangut, Tal ? Mulsh, ,Pune, MAHARASHTRA-412115, India","Residential","Property","HOU/DEL/0223/00270","a00Ff000003QSVzIAO","1802001.00","Pune","Apartment","1700000.00"
